title,artist,genre,bpm,energy,dance
"The Legend of Olog-hai, Pt. 1",The Bridge City Sinners,acoustic,182.379,0.574,0.228
No Christmas For Me,Zee Avi,acoustic,114.955,0.313,0.809
This One's for Johnny,Get Dead,acoustic,129.91,0.772,0.482
Graveyard - Acoustic,Highland Peak,acoustic,123.632,0.249,0.425
bouquet,Ichiko Aoba,acoustic,85.708,0.044,0.298
こころをこめて,Aoi Teshima,acoustic,135.862,0.254,0.468
Paradise,AcousticTrench,acoustic,132.131,0.191,0.507
Better,Parachute,acoustic,108.89,0.249,0.515
Laid,Matt Nathanson,acoustic,119.862,0.89,0.565
Same For You,Lee DeWyze,acoustic,130.111,0.433,0.635
2U - Acoustic Version,Clementine Duo,acoustic,130.087,0.192,0.657
Duet,Rachael Yamagata,acoustic,128.904,0.14,0.459
I'll Say I Do,Brandon Chase,acoustic,83.46,0.31,0.391
Anyone,Bailey Jehl,acoustic,199.805,0.208,0.371
Start of Time,Gabrielle Aplin,acoustic,106.84,0.461,0.453
Heat Waves,Bailey Jehl,acoustic,125.515,0.248,0.706
There She Goes,Clementine Duo,acoustic,106.966,0.28,0.724
Wells,Joshua Hyslop,acoustic,83.99,0.444,0.535
God Only Knows,Kina Grannis,acoustic,106.686,0.125,0.658
Afterglow,Andrew Foy,acoustic,109.937,0.168,0.711
Burn The Rain,Kurt Cobain,acoustic,114.263,0.415,0.504
Already Mine,Us The Duo,acoustic,155.69,0.175,0.309
きみはぼくのともだち,Hanare Gumi,acoustic,122.007,0.027,0.628
Never Be the Same,Gabrielle Aplin,acoustic,122.807,0.674,0.49
All Is Well,Austin Basham,acoustic,155.69,0.413,0.316
My Mistake,Gabrielle Aplin,acoustic,145.902,0.271,0.47
Near Or Far,Us The Duo,acoustic,79.91,0.317,0.515
Without a Light,Drew Holcomb & The Neighbors,acoustic,87.952,0.435,0.493
Lonely With Me,Parachute,acoustic,87.013,0.809,0.589
Time After Time,Boyce Avenue,acoustic,53.845,0.321,0.313
So Are You To Me,Eastmountainsouth,acoustic,140.485,0.0783,0.302
My Arms Were Always Around You,Peter Bradley Adams,acoustic,91.485,0.436,0.643
Dance Me to the End of Love - Bonus,The Civil Wars,acoustic,110.128,0.178,0.482
Photographs,Eddie Vedder,acoustic,54.571,0.353,0.539
Baby Now That I Found You,Suy Galvez,acoustic,107.994,0.531,0.707
Right Here Waiting,Suy Galvez,acoustic,110.096,0.467,0.707
Smokestack Lightnin',Howlin Wolf,acoustic,146.118,0.342,0.661
Feels Like Rain (feat. Bonnie Raitt),Buddy Guy,acoustic,73.304,0.348,0.572
Sugar Babe,Mance Lipscomb,acoustic,101.191,0.4,0.554
Blister In The Sun,Violent Femmes,acoustic,96.889,0.537,0.726
"Little Blue Pills, Pt. 2",Days N Daze,acoustic,122.041,0.672,0.501
Paano Ang Simbang Gabi - Kung 'Di Ka Katabi,Drei Rana,acoustic,139.914,0.462,0.505
Bob,Frank Turner,acoustic,83.69,0.713,0.415
Psycho,Harley Poe,acoustic,131.638,0.823,0.458
Perfect Government,Frank Turner,acoustic,91.948,0.876,0.474
The Fear,The Bridge City Sinners,acoustic,111.377,0.674,0.444
Living My Best Life,Ben Rector,acoustic,178.828,0.733,0.566
Haven't Been Doing So Well,Frank Turner,acoustic,81.928,0.892,0.367
"The Legend of Olog-hai, Pt. 2",The Bridge City Sinners,acoustic,116.943,0.729,0.258
You and Me On The Rock (feat. Lucius),Brandi Carlile,acoustic,172.075,0.686,0.568
Glitch,Get Dead,acoustic,155.133,0.696,0.571
A Thousand Years - Acoustic,Jonah Baker,acoustic,93.314,0.114,0.385
2 Oceans,Trevor Hall,acoustic,101.988,0.569,0.588
Golden Hour - Acoustic Piano,Ben Woodward,acoustic,86.465,0.289,0.276
Without Me,Brandon Chase,acoustic,115.877,0.301,0.664
You & Me (The Wildfire),Aron Wright,acoustic,130.96,0.24,0.506
Dancing With A Stranger,Sara Farell,acoustic,79.922,0.18,0.595
Pero,Zack Tabudlo,acoustic,118.49,0.412,0.644
Good 4 U (Acoustic),Jonah Baker,acoustic,127.956,0.178,0.607
And Then You,Greg Laswell,acoustic,77.515,0.342,0.63
Here With Me - Acoustic,Daniel Robinson,acoustic,96.825,0.299,0.689
I'll Be There For You (Friends Theme),Boyce Avenue,acoustic,81.153,0.305,0.473
So Far so Good,Gabrielle Aplin,acoustic,119.996,0.565,0.751
More Than Gravity,Colin & Caroline,acoustic,110.969,0.468,0.62
Fade into You,Andrew Belle,acoustic,159.906,0.398,0.478
東京にもあったんだ,Masaharu Fukuyama,acoustic,134.817,0.702,0.376
あの夏も 海も 空も,Masaharu Fukuyama,acoustic,78.522,0.631,0.403
21 Guns,Bailey Jehl,acoustic,145.186,0.119,0.44
Waves,Canyon City,acoustic,112.207,0.357,0.407
Running Up That Hill (A Deal With God) - Acoustic,Jonah Baker,acoustic,203.816,0.134,0.385
Poison's Gone,Kurt Cobain,acoustic,108.796,0.258,0.429
18 ~eighteen~,Masaharu Fukuyama,acoustic,117.135,0.76,0.609
Build Me Up Buttercup,Kina Grannis,acoustic,124.868,0.0963,0.721
Umbrella - Acoustic Version,The Mayries,acoustic,123.962,0.278,0.675
Home,Gabrielle Aplin,acoustic,139.482,0.29,0.403
You're My Home,Joshua Radin,acoustic,95.991,0.518,0.627
vs.2013 ~知覚と快楽の螺旋~,Masaharu Fukuyama,acoustic,169.978,0.925,0.403
I Like Me Better,Ysabelle Cuevas,acoustic,93.618,0.209,0.449
Something Stupid,Bailey Pelkman,acoustic,117.961,0.261,0.789
Hanap-Hanap,Ethan Loukas,acoustic,83.102,0.239,0.663
The Will To Death,John Frusciante,acoustic,168.383,0.113,0.498
Boulevard of Broken Dreams (Acoustic),Adam Christopher,acoustic,75.121,0.149,0.586
Eloise,Penny and Sparrow,acoustic,137.775,0.415,0.606
Help Me,Sonny Boy Williamson II,acoustic,114.216,0.436,0.745
Everytime We Touch (Acoustic),Shannon & Keast,acoustic,100.852,0.139,0.526
Let It Be Me,Ray LaMontagne,acoustic,107.673,0.283,0.614
Beer,Mia Rollo,acoustic,169.998,0.493,0.473
Someone Like You,Boyce Avenue,acoustic,136.514,0.207,0.439
You've Got a Friend,Suy Galvez,acoustic,94.978,0.487,0.665
This Little Light of Mine,JJ Heller,acoustic,113.877,0.26,0.534
Amazing Grace,Takehara Pistol,acoustic,106.756,0.26,0.457
Remnants of What People Used to Be,Days N Daze,acoustic,88.372,0.611,0.5
Linda Ronstadt,AJJ,acoustic,100.672,0.516,0.448
Unsteady - Acoustic Covers Versions of Popular Songs,SANNA NORTH,acoustic,114.021,0.343,0.699
Heart's Content,Brandi Carlile,acoustic,109.024,0.209,0.564
The Damned,The Bridge City Sinners,acoustic,112.215,0.577,0.404
Hot Knives,Pigeon Pit,acoustic,89.881,0.44,0.501
Nickel Plated,Get Dead,acoustic,179.92,0.893,0.461
Peaches - Acoustic,Adam Christopher,acoustic,142.87,0.243,0.675
You,A Great Big World,acoustic,82.591,0.31,0.505
Swimmers,Andrew Belle,acoustic,120.054,0.599,0.547
Live Like We're Dying,Kris Allen,acoustic,92.011,0.893,0.589
Somebody That I Used To Know,Lúc,acoustic,183.571,0.123,0.503
Lost Without You,Ben Woodward,acoustic,159.985,0.534,0.611
"One more time, One more chance",Masayoshi Yamazaki,acoustic,129.152,0.408,0.55
you broke me first,The Mayries,acoustic,120.006,0.3,0.656
Skylight,Gabrielle Aplin,acoustic,159.914,0.566,0.524
Game of Thrones,Edy Hafler,acoustic,176.899,0.309,0.34
Nothing Like You and I,The Perishers,acoustic,123.978,0.291,0.598
Wanted Man,Mat Kearney,acoustic,203.651,0.319,0.514
Back To You,The Mayries,acoustic,77.272,0.256,0.448
何度でも花が咲くように私を生きよう,Masaharu Fukuyama,acoustic,88.865,0.423,0.441
Scared to Be Lonely,Boyce Avenue,acoustic,138.236,0.169,0.636
Sappy - Early Demo,Kurt Cobain,acoustic,104.006,0.289,0.445
Ancient Light,Allman Brown,acoustic,69.027,0.208,0.435
I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic Version,Sara Farell,acoustic,118.026,0.349,0.656
Before You Go,Andrew Foy,acoustic,167.892,0.0866,0.609
Ships In The Night,Mat Kearney,acoustic,178.151,0.885,0.448
Only You,Joshua Radin,acoustic,98.088,0.255,0.545
Waver,Sakura Fujiwara,acoustic,75.02,0.682,0.626
Missing Peace,JJ Heller,acoustic,78.009,0.317,0.572
聖域,Masaharu Fukuyama,acoustic,107.721,0.871,0.368
Firework,Canyon City,acoustic,92.385,0.32,0.51
Such A Simple Thing - Recorded at Sound Stage Studios Nashville,Ray LaMontagne,acoustic,72.235,0.334,0.55
"Sad Theme (From ""One Punch Man"")",Eddie van der Meer,acoustic,82.33,0.162,0.487
Don't Know What I Want,Gabrielle Aplin,acoustic,180.075,0.349,0.309
Call Me,Gabrielle Aplin,acoustic,143.504,0.468,0.38
True,Suy Galvez,acoustic,96.993,0.525,0.716
I Can't Make You Love Me,Boyce Avenue,acoustic,123.618,0.222,0.407
Say Anything,Tristan Prettyman,acoustic,91.967,0.43,0.657
All We Are,Matt Nathanson,acoustic,82.465,0.492,0.534
Gentle Heart,Joshua Hyslop,acoustic,135.946,0.374,0.603
All My Loving (Original Version),Masaharu Fukuyama,acoustic,102.87,0.746,0.725
アンダルシアに憧れて,Masayoshi Yamazaki,acoustic,156.045,0.755,0.448
想 -new love new world-,Masaharu Fukuyama,acoustic,124.784,0.879,0.595
Last Christmas,Drei Rana,acoustic,103.995,0.285,0.686
Green Mountain State,Trevor Hall,acoustic,129.879,0.367,0.693
Di Papakawalan,Maris Racal,acoustic,106.024,0.402,0.71
Can't Go Back Now,The Weepies,acoustic,119.931,0.552,0.691
ウイスキーが、お好きでしょ,Hanare Gumi,acoustic,137.4,0.237,0.642
Ditches,Days N Daze,acoustic,126.225,0.77,0.48
Outside Villanova,Eric Hutchinson,acoustic,137.946,0.732,0.785
Timeline,Apes of the State,acoustic,112.338,0.304,0.668
I'll Never Fall in Love Again,Gail Blanco,acoustic,109.984,0.406,0.758
Stray Cat Strut,The Bridge City Sinners,acoustic,144.87,0.749,0.49
Goodbye Lulu Pt.2,Days N Daze,acoustic,98.11,0.864,0.389
Days n Daze of Our Lives,Days N Daze,acoustic,95.623,0.524,0.387
8 Track,Get Dead,acoustic,197.008,0.974,0.408
Ghost - Acoustic,Jonah Baker,acoustic,145.912,0.0745,0.486
4am,Eden Elf,acoustic,94.125,0.329,0.638
"10,000 Hours - Acoustic",Adam Christopher,acoustic,169.861,0.382,0.522
Yellow - Acoustic,Amber Leigh Irish,acoustic,167.573,0.204,0.49
No Air,Lúc,acoustic,129.976,0.116,0.674
Self Help,Anna Hamilton,acoustic,130.01,0.445,0.778
Blackbird Song,Lee DeWyze,acoustic,146.011,0.195,0.259
Easy On Me - Acoustic,Jonah Baker,acoustic,137.546,0.095,0.408
Chasing Cars - Acoustic,Bailey Rushlow,acoustic,107.931,0.26,0.663
Can't Take My Eyes Off of You,Emilie Mover,acoustic,123.905,0.818,0.625
Fortune - Acoustic,William Fitzsimmons,acoustic,78.451,0.0546,0.529
Lot To Learn,Vivid Color,acoustic,137.855,0.468,0.57
Apologize,Bailey Jehl,acoustic,116.286,0.168,0.566
First & Last,Zack Tabudlo,acoustic,113.829,0.249,0.598
"Cold, Cold Feeling",Albert Collins,acoustic,148.301,0.281,0.713
Sweet Love,Phillip LaRue,acoustic,139.959,0.328,0.547
Shotgun,Us The Duo,acoustic,115.854,0.263,0.806
HEY!,Masaharu Fukuyama,acoustic,95.289,0.889,0.548
Trouble Sleeping,The Perishers,acoustic,91.053,0.813,0.428
Beautiful Disaster,Jon McLaughlin,acoustic,156.216,0.664,0.432
Breathe Again,Sara Bareilles,acoustic,169.677,0.482,0.366
Trouble,Ray LaMontagne,acoustic,173.352,0.424,0.325
Memories,Boyce Avenue,acoustic,176.119,0.195,0.46
Sink Or Swim,Tyrone Wells,acoustic,119.979,0.812,0.613
Tama Na,EJ De Perio,acoustic,132.005,0.33,0.492
"He's A Pirate (From ""Pirates of the Caribbean"")",Beyond The Guitar,acoustic,101.476,0.454,0.57
能古島の片想い - Remastered 2018,Yosui Inoue,acoustic,132.501,0.465,0.494
Bitter Heart,Zee Avi,acoustic,78.988,0.377,0.74
I Want to Know What Love Is - Acoustic,Hannahs Yard,acoustic,73.834,0.263,0.49
ハンキーパンキー,Hanare Gumi,acoustic,83.257,0.211,0.465
Ordinary Days,JJ Heller,acoustic,173.86,0.34,0.477
Moon River,JJ Heller,acoustic,74.92,0.191,0.411
Forever Like That,Ben Rector,acoustic,114.72,0.304,0.592
Neighbor,JJ Heller,acoustic,82.222,0.292,0.439
一等賞,Takehara Pistol,acoustic,127.014,0.83,0.659
音タイム,Hanare Gumi,acoustic,134.764,0.716,0.373
The Joke,Brandi Carlile,acoustic,75.367,0.578,0.236
Toulumne,Eddie Vedder,acoustic,107.031,0.287,0.337
Just The Two Of Us - Acoustic,Vendredi,acoustic,97.675,0.424,0.462
Arrythmic Palpitations,Chris Cresswell,acoustic,154.97,0.485,0.51
The Boat,Chuck Ragan,acoustic,147.138,0.755,0.56
Born Under A Bad Sign - Mono Mix,Albert King,acoustic,91.652,0.483,0.711
Nobody Knows Me At All,The Weepies,acoustic,115.945,0.159,0.759
Bitter Morning Taste,Tim Vantol,acoustic,103.621,0.396,0.38
DBS Out,Days N Daze,acoustic,90.206,0.599,0.598
Crazy - (Acoustic Mix),Vendredi,acoustic,104.819,0.425,0.651
Dungeon Song,The Bridge City Sinners,acoustic,135.76,0.948,0.306
Can I Sleep On Your Floor??,Chad Hates George,acoustic,84.064,0.457,0.469
Josephine,Frank Turner,acoustic,144.299,0.898,0.442
いきのこり●ぼくら,Ichiko Aoba,acoustic,143.243,0.0833,0.592
Careless Whisper,Boyce Avenue,acoustic,76.897,0.389,0.698
Look After You,Aron Wright,acoustic,145.556,0.293,0.396
Perfect,Acoustic Guitar Collective,acoustic,97.1,0.118,0.559
When the Party's Over,Kina Grannis,acoustic,123.565,0.171,0.52
Longest Night,Howie Day,acoustic,202.098,0.636,0.231
Photograph,Andrew Foy,acoustic,110.512,0.0459,0.807
Shame,Ciaran Lavery,acoustic,115.405,0.299,0.619
Iris,Bailey Jehl,acoustic,134.054,0.316,0.605
Running Wild,Jules Larson,acoustic,96.991,0.663,0.529
彼方で,Masaharu Fukuyama,acoustic,72.978,0.57,0.459
Hazy (Featuring William Fitzsimmons),Rosi Golan,acoustic,113.185,0.0686,0.515
Let It Go,Colin & Caroline,acoustic,145.765,0.319,0.46
I Wanna Be Your Ghost (feat. Ghosts),Gen Hoshino,acoustic,129.993,0.751,0.829
約束の丘,Masaharu Fukuyama,acoustic,92.748,0.852,0.524
Young And In Love,Ingrid Michaelson,acoustic,119.97,0.575,0.626
No Plans,Jason Mraz,acoustic,149.288,0.304,0.491
Easy on Me,Boyce Avenue,acoustic,142.021,0.514,0.586
Tonight You Belong To Me,Eddie Vedder,acoustic,138.981,0.174,0.653
Closer,Ysabelle Cuevas,acoustic,90.146,0.172,0.558
One Last Breath,Boyce Avenue,acoustic,125.484,0.335,0.45
Devil's Backbone,The Civil Wars,acoustic,170.214,0.349,0.254
Waltzing Matilda,Will Moore,acoustic,141.611,0.285,0.625
Girls Chase Boys,Ingrid Michaelson,acoustic,84.835,0.828,0.518
The Woman I Love,Jason Mraz,acoustic,79.68,0.647,0.591
The Love Me or Die,C.W. Stoneking,acoustic,150.405,0.53,0.609
美しき花,Masaharu Fukuyama,acoustic,105.901,0.797,0.524
Isn't She Lovely,Suy Galvez,acoustic,120.028,0.646,0.71
世界中の誰よりきっと,Mone Kamishiraishi,acoustic,124.9,0.636,0.578
Black Horse And The Cherry Tree,KT Tunstall,acoustic,104.833,0.786,0.748
Drunks,Johnnyswim,acoustic,96.591,0.461,0.399
Coming Home,Drew Holcomb,acoustic,104.066,0.81,0.625
I'm Tore Down,Freddie King,acoustic,116.632,0.496,0.64
Neighbor (Piano Version),JJ Heller,acoustic,115.911,0.142,0.446
I Will Always Be Yours,Ben Rector,acoustic,148.028,0.771,0.444
Nine on the Bortle,Days N Daze,acoustic,159.831,0.685,0.408
Redemption,Frank Turner,acoustic,131.976,0.678,0.658
Other Side Of The World,KT Tunstall,acoustic,160.142,0.695,0.427
Setting Forth,Eddie Vedder,acoustic,119.369,0.78,0.549
Eulogy,Frank Turner,acoustic,148.956,0.108,0.284
Tarnished Ol' Photograph,Days N Daze,acoustic,123.196,0.403,0.522
Rocksteady,Marc Broussard,acoustic,120.063,0.849,0.719
Come on In,The Bridge City Sinners,acoustic,114.776,0.911,0.544
Laugh While You Can,The Bridge City Sinners,acoustic,119.996,0.879,0.672
Untainted Love,Frank Turner,acoustic,128.077,0.789,0.573
Whiny Bitch,Harley Poe,acoustic,173.56,0.811,0.495
I Wanna See It Burn,Days N Daze,acoustic,92.545,0.6,0.48
I'll Be Home for Christmas,Mindy Smith,acoustic,98.995,0.427,0.57
It's Amazing,Mindy Smith,acoustic,138.961,0.484,0.612
How Far Does the Dark Go?,Anya Marina,acoustic,89.331,0.546,0.401
THATS WHAT I WANT (Acoustic),Adam Christopher,acoustic,73.553,0.275,0.759
Dynamite - Acoustic,Hannahs Yard,acoustic,93.936,0.391,0.737
Never Stop (Wedding Version),SafetySuit,acoustic,133.87,0.439,0.639
You're Mine (The Chase),Meiko,acoustic,144.901,0.667,0.532
パラレル・ラブ,Yosui Inoue,acoustic,117.648,0.826,0.656
Let Her Go,Boyce Avenue,acoustic,134.94,0.334,0.597
So Are We,Canyon City,acoustic,145.277,0.11,0.496
Shallow,Eddy Tyler,acoustic,95.981,0.346,0.613
Hold Each Other (feat. Futuristic),A Great Big World,acoustic,159.944,0.796,0.61
別れの予感,Hanare Gumi,acoustic,98.995,0.367,0.63
Naked Heart,Aimyon,acoustic,148.02,0.448,0.559
Smell the Coffee,Kaiak,acoustic,93.955,0.46,0.637
See You Again,Boyce Avenue,acoustic,152.032,0.413,0.57
ゆめのなか,Sakura Fujiwara,acoustic,92.017,0.566,0.565
More Than You Know - Acoustic Covers of Popular Songs,Filip Nordin,acoustic,98.016,0.319,0.776
Nothing Really Matters,Gabrielle Aplin,acoustic,162.031,0.53,0.328
Don't Wanna Know - Acoustic Version,The Mayries,acoustic,118.37,0.448,0.438
Sweetest Thing,Allman Brown,acoustic,79.785,0.411,0.546
A Safe Place to Land (feat. John Legend),Sara Bareilles,acoustic,129.812,0.253,0.424
Your Song,Suy Galvez,acoustic,140.005,0.415,0.586
Billie Jean,The Civil Wars,acoustic,89.646,0.203,0.532
Cadillac Assembly Line,Melvin Taylor,acoustic,93.553,0.355,0.735
Pirates of the Caribbean Theme,Eddie van der Meer,acoustic,188.325,0.516,0.315
全て身に覚えのある痛みだろう?,Takehara Pistol,acoustic,88.002,0.776,0.625
Life Is A Bitch,Luther Allison,acoustic,102.344,0.744,0.594
オールドルーキー (再録),Takehara Pistol,acoustic,97.136,0.42,0.414
The Past Recedes,John Frusciante,acoustic,102.632,0.334,0.381
Laro Laro Laro,Maris Racal,acoustic,147.328,0.14,0.466
Stones,Front Porch Step,acoustic,95.999,0.776,0.636
Need You,Penny and Sparrow,acoustic,78.51,0.642,0.545
When It's Gone,We The Heathens,acoustic,169.826,0.54,0.532
Heaven Sent,Front Porch Step,acoustic,135.145,0.312,0.615
Too Much Heaven,Gail Blanco,acoustic,83.987,0.45,0.664
Face the Void,Ramshackle Glory,acoustic,146.791,0.421,0.466
V: Fair Trade Death March,RENT STRIKE,acoustic,181.81,0.731,0.342
Fate of a Coward,Days N Daze,acoustic,123.094,0.534,0.583
Don't Start Me To Talkin',Sonny Boy Williamson II,acoustic,115.048,0.761,0.699
Angel of Death,AJJ,acoustic,118.585,0.626,0.645
Bitter Old Man - Live,Ramshackle Glory,acoustic,132.944,0.453,0.577
You're a Witch,Harley Poe,acoustic,91.952,0.936,0.529
Non Serviam,Frank Turner,acoustic,95.069,0.961,0.455
The Gathering,Frank Turner,acoustic,143.887,0.938,0.455
7 Years,Eric Lumiere,acoustic,111.594,0.268,0.662
Comfort epershand Control,Days N Daze,acoustic,127.551,0.423,0.486
Demons,Frank Turner,acoustic,159.017,0.938,0.285
愛を伝えたいだとか,Aimyon,acoustic,100.008,0.85,0.673
FUSHIGI,Gen Hoshino,acoustic,89.024,0.574,0.753
Bad News Is Coming,Luther Allison,acoustic,140.394,0.496,0.639
I Mean Love,Ethan Loukas,acoustic,115.067,0.428,0.748
Night Bus,Gabrielle Aplin,acoustic,118.226,0.815,0.458
Dark Matter,Andrew Belle,acoustic,147.049,0.806,0.483
Doraemon,Gen Hoshino,acoustic,159.992,0.547,0.64
Landslide,Carly Lyman,acoustic,104.932,0.143,0.483
I'd Rather Be With You [Radio Edit],Joshua Radin,acoustic,82.342,0.671,0.512
Leave The Door Open - Acoustic,Blame Jones,acoustic,148.017,0.305,0.817
Careful,Michelle Featherstone,acoustic,144.171,0.835,0.505
Use Somebody - Acoustic,Lusaint,acoustic,124.441,0.269,0.591
She Only Lies,Kurt Cobain,acoustic,114.606,0.0699,0.474
What About Us - Acoustic,Thomas Daniel,acoustic,125.195,0.229,0.427
Hound Dog,Big Mama Thornton,acoustic,133.285,0.542,0.563
Turn To Stone,Ingrid Michaelson,acoustic,111.089,0.175,0.354
Drawn by the Wind (Arr. for Guitar),Joseph Sullinger,acoustic,119.998,0.239,0.514
Don't Shy From The Light,Neulore,acoustic,133.513,0.305,0.285
Memories (Acoustic),Ben Woodward,acoustic,91.078,0.183,0.802
She’s The Song,Nathan Angelo,acoustic,133.868,0.517,0.614
When You Fall in Love,Andrew Ripp,acoustic,104.959,0.301,0.63
I Won’t Give Up,Jason Mraz,acoustic,136.549,0.329,0.543
Suitcase,JJ Heller,acoustic,179.605,0.312,0.397
Stitches,Filip Nordin,acoustic,145.837,0.347,0.686
I 'll Play the Blues for You,Melvin Taylor,acoustic,94.485,0.316,0.654
PRIDE,Mone Kamishiraishi,acoustic,119.948,0.294,0.747
The Power of Love,Gabrielle Aplin,acoustic,75.119,0.291,0.277
Arms Of A Woman,Amos Lee,acoustic,141.988,0.0674,0.54
Seeing Other People,Donovan Woods,acoustic,76.959,0.44,0.444
King of Anything,Sara Bareilles,acoustic,119.003,0.762,0.676
Lost Cause - Acoustic Covers Versions of Popular Songs,Covers Culture,acoustic,75.01,0.274,0.664
The Weakness in Me,Keisha White,acoustic,128.112,0.436,0.717
Honey,Austin Plaine,acoustic,138.178,0.578,0.517
I Like to Be With Me When I'm With You,Drew Holcomb & The Neighbors,acoustic,90.726,0.384,0.595
No More - Live,Eddie Vedder,acoustic,59.327,0.605,0.337
On & On,Beans on Toast,acoustic,97.152,0.421,0.746
A Million Years,Johnnyswim,acoustic,123.04,0.782,0.71
End Of The Road,Eddie Vedder,acoustic,114.091,0.441,0.585
"It Really Sucked, Actually",Not Half Bad,acoustic,105.043,0.637,0.673
The Work,Frank Turner,acoustic,89.987,0.913,0.491
Trenchfoot,Chuck Ragan,acoustic,132.449,0.407,0.643
Unicron,AJJ,acoustic,155.227,0.531,0.495
Issues,Violent Femmes,acoustic,154.871,0.541,0.582
Darkest Heart,AJJ,acoustic,176.907,0.656,0.463
Letter Home,Defiance,acoustic,126.899,0.764,0.5
Control,NORMANDY,acoustic,109.799,0.156,0.709
Fall Out,Days N Daze,acoustic,93.674,0.832,0.434
Roll Me Through the Gates of Hell - Acoustic Version,Mischief Brew,acoustic,118.434,0.627,0.488
SUN,Gen Hoshino,acoustic,108.171,0.684,0.782
Sweet but Psycho - Acoustic,Parker Jenkins,acoustic,96.214,0.263,0.664
I'm the One - Acoustic,Sunset & Highland,acoustic,146.086,0.372,0.601
Magic,Gabrielle Aplin,acoustic,144.031,0.586,0.652
